Answer ID,Answer,Attachment Ids,NodeID,Node Title,Parent ID,ParentTitle
126_node_8_1568211157085_DE_comment_smart_1_1,<speak> Thanks! I am pleased that you are satisfied. </speak>,,node_8_1568211157085,DE_comment_smart,node_37_1550518945195,DE_comments
127_node_8_1568211157085_DE_comment_smart_2_1,Thanks! I am pleased that you are satisfied.,,node_8_1568211157085,DE_comment_smart,node_37_1550518945195,DE_comments
128_node_7_1568211103028_DE_comment_negative_1_1,"<speak> I'm sorry, I'm still studying. </speak>",,node_7_1568211103028,DE_comment_negative,node_37_1550518945195,DE_comments
129_node_7_1568211103028_DE_comment_negative_2_1,"I'm sorry, I'm still learning.",,node_7_1568211103028,DE_comment_negative,node_37_1550518945195,DE_comments
130_node_2_1550574677173_DE_comment_offense_1_1,<speak> Please remain factual. I do my best and I'm always learning. </speak>,,node_2_1550574677173,DE_comment_offense,node_37_1550518945195,DE_comments
131_node_2_1550574677173_DE_comment_offense_2_1,Please stay factual. I do my best and keep learning.,,node_2_1550574677173,DE_comment_offense,node_37_1550518945195,DE_comments
132_node_12_1584974782602_DE_germany_precautions_hamburg_1_1,"<speak> The measures decided on March 22 include, among other things, that contacts with other people outside of the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. For more information about this and information relating to Hamburg, please refer to the links that appear. </speak>",,node_12_1584974782602,DE_germany_precautions_hamburg,node_10_1584965944031,DE_germany_precautions_by_state
133_node_12_1584974782602_DE_germany_precautions_hamburg_2_1,"<p> The measures decided on March 22 include, among other things, that contacts with other people outside the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. For more information about this and information relating to Hamburg, please refer to the links that appear. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_12_1584974782602,DE_germany_precautions_hamburg,node_10_1584965944031,DE_germany_precautions_by_state
134_node_12_1584974782602_DE_germany_precautions_hamburg_3_1,,21_node_12_1584974782602_DE_germany_precautions_hamburg,node_12_1584974782602,DE_germany_precautions_hamburg,node_10_1584965944031,DE_germany_precautions_by_state
135_node_12_1584974782602_DE_germany_precautions_hamburg_4_1,,22_node_12_1584974782602_DE_germany_precautions_hamburg,node_12_1584974782602,DE_germany_precautions_hamburg,node_10_1584965944031,DE_germany_precautions_by_state
136_node_13_1584975349745_DE_germany_precautions_hessen_1_1,"<speak> The measures decided on March 22 include, among other things, that contacts with other people outside of the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. For more information about this as well as information relating to Hessen, please refer to the links displayed. </speak>",,node_13_1584975349745,DE_germany_precautions_hessen,node_10_1584965944031,DE_germany_precautions_by_state
137_node_13_1584975349745_DE_germany_precautions_hessen_2_1,"<p> The measures decided on March 22 include, among other things, that contacts with other people outside the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. For more information about this as well as information relating to Hessen, please refer to the links on the screen. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_13_1584975349745,DE_germany_precautions_hessen,node_10_1584965944031,DE_germany_precautions_by_state
138_node_13_1584975349745_DE_germany_precautions_hessen_3_1,,23_node_13_1584975349745_DE_germany_precautions_hessen,node_13_1584975349745,DE_germany_precautions_hessen,node_10_1584965944031,DE_germany_precautions_by_state
139_node_13_1584975349745_DE_germany_precautions_hessen_4_1,,24_node_13_1584975349745_DE_germany_precautions_hessen,node_13_1584975349745,DE_germany_precautions_hessen,node_10_1584965944031,DE_germany_precautions_by_state
140_node_18_1584976763791_DE_germany_precautions_sachsen_1_1,"<speak> The measures decided on March 22 include, among other things, that contacts with other people outside of the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. For more information about this and information relating to Saxony, please refer to the links that appear. </speak>",,node_18_1584976763791,DE_germany_precautions_sachsen,node_10_1584965944031,DE_germany_precautions_by_state
141_node_18_1584976763791_DE_germany_precautions_sachsen_2_1,"<p> The measures decided on March 22 include, among other things, that contacts with other people outside the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. For more information about this and information relating to Saxony, please refer to the links that appear. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_18_1584976763791,DE_germany_precautions_sachsen,node_10_1584965944031,DE_germany_precautions_by_state
142_node_18_1584976763791_DE_germany_precautions_sachsen_3_1,,25_node_18_1584976763791_DE_germany_precautions_sachsen,node_18_1584976763791,DE_germany_precautions_sachsen,node_10_1584965944031,DE_germany_precautions_by_state
143_node_18_1584976763791_DE_germany_precautions_sachsen_4_1,,26_node_18_1584976763791_DE_germany_precautions_sachsen,node_18_1584976763791,DE_germany_precautions_sachsen,node_10_1584965944031,DE_germany_precautions_by_state
144_node_15_1584975868938_DE_germany_precautions_niedersachsen_1_1,"<speak> The measures decided on March 22 include, among other things, that contacts with other people outside of the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. For more information about this and information relating to Lower Saxony, please refer to the links that appear. </speak>",,node_15_1584975868938,DE_germany_precautions_niedersachsen,node_10_1584965944031,DE_germany_precautions_by_state
145_node_15_1584975868938_DE_germany_precautions_niedersachsen_2_1,"<p> The measures decided on March 22 include, among other things, that contacts with other people outside the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. For more information about this and information relating to Lower Saxony, please refer to the links that appear. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_15_1584975868938,DE_germany_precautions_niedersachsen,node_10_1584965944031,DE_germany_precautions_by_state
146_node_15_1584975868938_DE_germany_precautions_niedersachsen_3_1,,27_node_15_1584975868938_DE_germany_precautions_niedersachsen,node_15_1584975868938,DE_germany_precautions_niedersachsen,node_10_1584965944031,DE_germany_precautions_by_state
147_node_15_1584975868938_DE_germany_precautions_niedersachsen_4_1,,28_node_15_1584975868938_DE_germany_precautions_niedersachsen,node_15_1584975868938,DE_germany_precautions_niedersachsen,node_10_1584965944031,DE_germany_precautions_by_state
148_node_8_1584973951243_DE_germany_precautions_bayern_1_1,"<speak> The measures decided on March 22 include, among other things, that contacts with other people outside of the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. For more information on this and information relating to Bavaria, please refer to the links that appear. </speak>",,node_8_1584973951243,DE_germany_precautions_bayern,node_10_1584965944031,DE_germany_precautions_by_state
149_node_8_1584973951243_DE_germany_precautions_bayern_2_1,"<p> The measures decided on March 22 include, among other things, that contacts with other people outside the family members should be reduced to a minimum. The public should be kept at least 1.5 meters away from other people. Among other things, the way to work, shopping, doctor visits, necessary appointments and exercise in the fresh air remain possible. The measures initially apply for 2 weeks and throughout Germany. For more information about this and information relating to Bavaria, please refer to the links that appear. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_8_1584973951243,DE_germany_precautions_bayern,node_10_1584965944031,DE_germany_precautions_by_state
150_node_8_1584973951243_DE_germany_precautions_bayern_3_1,,29_node_8_1584973951243_DE_germany_precautions_bayern,node_8_1584973951243,DE_germany_precautions_bayern,node_10_1584965944031,DE_germany_precautions_by_state
